id	emotion
34898_0061_A_1613	0.0462818406522274,0.062457598745822906,0.05547574907541275,0.09034108370542526,0.07963524013757706,0.1829766482114792
34898_0061_A_1617	0.046332892030477524,0.06241392344236374,0.05549648031592369,0.09035054594278336,0.07956656068563461,0.18294504284858704
34898_0061_A_1625	0.04631629213690758,0.06247120350599289,0.05542175471782684,0.0903509333729744,0.07958568632602692,0.1829638034105301
34898_0061_A_1623	0.046381350606679916,0.06254830211400986,0.05543918535113335,0.09037026762962341,0.07962791621685028,0.18299555778503418
34898_0061_A_1624	0.046302612870931625,0.06248101592063904,0.055457718670368195,0.09033440053462982,0.07955832034349442,0.18299226462841034
34898_0061_A_1604	0.04632231220602989,0.06246937811374664,0.05549677833914757,0.09033077210187912,0.07959482818841934,0.18295077979564667
34898_0061_A_1608	0.0462895892560482,0.06245104968547821,0.055489763617515564,0.09032558649778366,0.07958737015724182,0.1829575002193451
34898_0061_A_1612	0.04630422964692116,0.06240785866975784,0.05548342689871788,0.09031134098768234,0.07960230112075806,0.18293578922748566
34898_0061_A_1616	0.04635037109255791,0.062396399676799774,0.05544181913137436,0.09031343460083008,0.07961738854646683,0.18298117816448212
34898_0061_A_1618	0.04633873328566551,0.06243753433227539,0.0554690882563591,0.09033326804637909,0.07964321970939636,0.18303321301937103
34898_0057_A_1584	0.046277549117803574,0.06241898983716965,0.055479057133197784,0.09030306339263916,0.07954820990562439,0.1830037385225296
34898_0057_A_1587	0.046350326389074326,0.06241197884082794,0.05548102781176567,0.09028563648462296,0.07965292781591415,0.18302635848522186
34898_0057_A_1592	0.04631718620657921,0.06242170184850693,0.05549279600381851,0.09029833227396011,0.0796482264995575,0.18292652070522308
34898_0057_A_1591	0.04630820080637932,0.06246840953826904,0.05550043657422066,0.09030384570360184,0.07960809767246246,0.18293516337871552
34898_0061_A_1599	0.04628187045454979,0.06251175701618195,0.05547918379306793,0.09036456048488617,0.07961531728506088,0.18299609422683716
34898_0061_A_1601	0.046315472573041916,0.06239169090986252,0.055463988333940506,0.09032703936100006,0.0795668512582779,0.18291957676410675
34898_0061_A_1603	0.046312328428030014,0.062465742230415344,0.05552467703819275,0.0903359055519104,0.07956796139478683,0.18303273618221283
34898_0061_A_1607	0.046261247247457504,0.06250493973493576,0.05541103333234787,0.0904022827744484,0.07954001426696777,0.18293499946594238
34898_0061_A_1609	0.04630294069647789,0.06248209625482559,0.055444441735744476,0.0903589278459549,0.07958182692527771,0.18297167122364044
34898_0061_A_1610	0.04630674794316292,0.06246545910835266,0.0555054172873497,0.09028539806604385,0.07959982007741928,0.1829746812582016
34898_0061_A_1614	0.04631836339831352,0.062430575489997864,0.05547865107655525,0.09030503034591675,0.07957974821329117,0.18296554684638977
34898_0061_A_1622	0.04628434404730797,0.06246957927942276,0.05543331056833267,0.09031086415052414,0.07960516214370728,0.18299932777881622
34898_0061_A_1619	0.04632296785712242,0.06245638430118561,0.05548758804798126,0.09030140191316605,0.07955028116703033,0.18297819793224335
34898_0061_A_1628	0.046301912516355515,0.06247123330831528,0.05544578284025192,0.0903191938996315,0.07953289151191711,0.18296848237514496
34898_0061_A_1627	0.04631645604968071,0.062477655708789825,0.055494919419288635,0.09030657261610031,0.0796104297041893,0.1829894632101059
34898_0061_A_1629	0.046293776482343674,0.06244073063135147,0.055465880781412125,0.09029687196016312,0.07958036661148071,0.18294449150562286
34898_0061_A_1631	0.046329524368047714,0.062434613704681396,0.0554601326584816,0.09028714895248413,0.07959659397602081,0.18296687304973602
34898_0061_A_1633	0.04630250111222267,0.062402211129665375,0.05547507107257843,0.09029587358236313,0.07956892251968384,0.1830013543367386
34898_0061_A_1635	0.0462830476462841,0.062454089522361755,0.05546428635716438,0.09029462933540344,0.07959456741809845,0.18302413821220398
34898_0061_A_1637	0.04631945118308067,0.06241641938686371,0.055517442524433136,0.0902874767780304,0.07958901673555374,0.18299449980258942
34898_0061_A_1630	0.046316053718328476,0.062469735741615295,0.05548066645860672,0.09028521180152893,0.07959433645009995,0.18297065794467926
34898_0061_A_1632	0.04630545899271965,0.06244365870952606,0.05544848367571831,0.09030758589506149,0.07960548251867294,0.18303553760051727
34898_0061_A_1634	0.04627809301018715,0.062379494309425354,0.05544523149728775,0.09034428000450134,0.079613097012043,0.18299663066864014
34898_0061_A_1636	0.046351950615644455,0.06245511770248413,0.05542673170566559,0.09031666070222855,0.07958734780550003,0.18293960392475128
34898_0061_A_1644	0.04634677991271019,0.06246720254421234,0.055500417947769165,0.09029477089643478,0.07962503284215927,0.18300707638263702
34898_0061_A_1638	0.04629604145884514,0.06247304379940033,0.05549204349517822,0.09031844139099121,0.07960447669029236,0.1829361468553543
34898_0061_A_1646	0.04630259796977043,0.0625002458691597,0.055441729724407196,0.09039081633090973,0.07957545667886734,0.1829545646905899
34898_0062_A_1656	0.0463259257376194,0.062523752450943,0.05542581528425217,0.09040158241987228,0.07955362647771835,0.18294362723827362
34898_0062_A_1655	0.04634944722056389,0.06249526888132095,0.05543796345591545,0.09043166041374207,0.07953257113695145,0.18294309079647064
34898_0062_A_1658	0.04628295823931694,0.062439896166324615,0.05544877052307129,0.0902884230017662,0.07958278059959412,0.1829899400472641
34898_0062_A_1663	0.04630952700972557,0.06252598017454147,0.05545320361852646,0.09037283062934875,0.0796031504869461,0.18296009302139282
34898_0062_A_1671	0.046286020427942276,0.06244238466024399,0.05548904836177826,0.09030493348836899,0.07961639016866684,0.18303020298480988
34898_0062_A_1669	0.046304818242788315,0.06249254196882248,0.05552848428487778,0.09030916541814804,0.07961127907037735,0.18302768468856812
34898_0062_A_1670	0.046269726008176804,0.06246805936098099,0.05546509474515915,0.09031853824853897,0.0795644074678421,0.18296180665493011
34898_0062_A_1674	0.04628868028521538,0.06247471272945404,0.05545641481876373,0.09033619612455368,0.07960215955972672,0.1830032765865326
34898_0062_A_1675	0.046261634677648544,0.06243055313825607,0.055497754365205765,0.09027411788702011,0.07962650060653687,0.18298354744911194
34898_0062_A_1676	0.04631960764527321,0.06243942677974701,0.05550244823098183,0.0903884544968605,0.07963398844003677,0.18297065794467926
34898_0062_A_1683	0.04631948843598366,0.06244105100631714,0.055465515702962875,0.09030116349458694,0.07958706468343735,0.1829795241355896
34898_0061_A_1641	0.04634140059351921,0.06246635317802429,0.05548528581857681,0.09032022207975388,0.07959967851638794,0.18301554024219513
34898_0061_A_1643	0.046351637691259384,0.06245853751897812,0.05547800660133362,0.09033636003732681,0.07960041612386703,0.1829679310321808
34898_0062_A_1664	0.04626740142703056,0.06251846998929977,0.05545121431350708,0.09041887521743774,0.07959843426942825,0.18293112516403198
34898_0062_A_1678	0.046275798231363297,0.062460124492645264,0.05545714497566223,0.09033374488353729,0.07958170771598816,0.18298569321632385
34898_0061_A_1640	0.046329837292432785,0.06248483806848526,0.05547589808702469,0.09031406790018082,0.079579196870327,0.18299466371536255
34898_0061_A_1645	0.04636342450976372,0.062392398715019226,0.05548090487718582,0.09031154960393906,0.07964546233415604,0.18297941982746124
34898_0061_A_1642	0.04633036628365517,0.06244306266307831,0.05550871789455414,0.09029971808195114,0.07960573583841324,0.18300914764404297
34898_0061_A_1647	0.046357136219739914,0.06252003461122513,0.055471424013376236,0.09039179235696793,0.07968717813491821,0.18296976387500763
34898_0061_A_1649	0.04632328078150749,0.06244105100631714,0.05546528846025467,0.09029217064380646,0.07960041612386703,0.18300192058086395
34898_0061_A_1650	0.046321507543325424,0.06245636194944382,0.05551331117749214,0.09025823324918747,0.07962075620889664,0.18294918537139893
34898_0062_A_1652	0.046304475516080856,0.06244804710149765,0.055497583001852036,0.0903167799115181,0.07962984591722488,0.182911679148674
34898_0062_A_1657	0.04629359766840935,0.062498077750205994,0.05545166879892349,0.09044656157493591,0.0795399621129036,0.1829812377691269
34898_0062_A_1653	0.046338390558958054,0.06245722621679306,0.05545184016227722,0.09030905365943909,0.07957640290260315,0.18300092220306396
34898_0062_A_1659	0.04626546427607536,0.06246994435787201,0.05544424429535866,0.09031472355127335,0.0795719251036644,0.18292643129825592
34898_0062_A_1666	0.04630221053957939,0.062469594180583954,0.05541275441646576,0.09032460302114487,0.07961869984865189,0.18295486271381378
34898_0062_A_1668	0.04634351655840874,0.06241846829652786,0.05549991503357887,0.0903061255812645,0.07961927354335785,0.18299256265163422
34898_0062_A_1661	0.04634181782603264,0.06255641579627991,0.05547690764069557,0.09044013172388077,0.07959431409835815,0.1829269677400589
34898_0062_A_1665	0.046294745057821274,0.06254629045724869,0.055447857826948166,0.09044762700796127,0.07957013696432114,0.18293578922748566
34898_0062_A_1667	0.046353530138731,0.06242038309574127,0.05547592043876648,0.09030022472143173,0.07959891855716705,0.1829586923122406
34898_0062_A_1662	0.046287085860967636,0.062506303191185,0.055476877838373184,0.0903957411646843,0.07962455600500107,0.1829150766134262
34898_0062_A_1672	0.046301450580358505,0.06249240040779114,0.05545971915125847,0.09031940251588821,0.07956593483686447,0.18295569717884064
34898_0062_A_1673	0.04631296917796135,0.06243935972452164,0.05546622723340988,0.09032485634088516,0.07958994060754776,0.18294288218021393
34898_0062_A_1677	0.04631272330880165,0.06246417015790939,0.055437009781599045,0.09029488265514374,0.0796116515994072,0.1830570101737976
34898_0062_A_1680	0.046311136335134506,0.06246612221002579,0.05546139180660248,0.09031470119953156,0.07958182692527771,0.18299086391925812
34898_0062_A_1681	0.046292196959257126,0.062418997287750244,0.05547865480184555,0.09029460698366165,0.07956571877002716,0.18299530446529388
34898_0062_A_1679	0.0463096909224987,0.06250334531068802,0.05544282868504524,0.09030314534902573,0.07959461957216263,0.1830378621816635
34898_0064_A_1685	0.04632376506924629,0.06246613711118698,0.05549422651529312,0.09034622460603714,0.07954247295856476,0.18293312191963196
34898_0064_A_1686	0.04629720374941826,0.06242091953754425,0.05547641962766647,0.09033723175525665,0.07961051166057587,0.18292628228664398
34898_0064_A_1694	0.0463741235435009,0.06243142485618591,0.05549163371324539,0.09028951078653336,0.07961422950029373,0.18298636376857758
34898_0064_A_1700	0.04636070504784584,0.06246151775121689,0.05543510615825653,0.09031666815280914,0.07956664264202118,0.18298335373401642
34898_0064_A_1704	0.046377088874578476,0.062455035746097565,0.055454786866903305,0.09032271057367325,0.07956435531377792,0.18297411501407623
34898_0064_A_1708	0.04629666730761528,0.06245902180671692,0.055430199950933456,0.09038736671209335,0.0795738473534584,0.18298551440238953
34898_0064_A_1711	0.04632626101374626,0.06248542666435242,0.05544768273830414,0.0903291404247284,0.0795973688364029,0.18293496966362
34898_0064_A_1718	0.04630174860358238,0.062464259564876556,0.055388450622558594,0.09038182348012924,0.07955864816904068,0.18296456336975098
34898_0064_A_1721	0.04632660374045372,0.062441788613796234,0.055496927350759506,0.09031125903129578,0.07956522703170776,0.18297965824604034
34898_0064_A_1724	0.04624844714999199,0.062450066208839417,0.055462006479501724,0.0904180258512497,0.07960769534111023,0.18293747305870056
34898_0064_A_1715	0.04630110785365105,0.06244064122438431,0.055466409772634506,0.0903087705373764,0.07962887734174728,0.1830155849456787
34898_0064_A_1725	0.046273913234472275,0.062474243342876434,0.05544744059443474,0.09036946296691895,0.07963171601295471,0.18292687833309174
34898_0064_A_1729	0.04635942354798317,0.06241234391927719,0.05550474300980568,0.09028308093547821,0.07958897203207016,0.18300335109233856
34898_0064_A_1689	0.04628461226820946,0.06249886006116867,0.05546945706009865,0.0904071256518364,0.07958553731441498,0.18294809758663177
34898_0064_A_1688	0.04636890068650246,0.0625229999423027,0.0554971806704998,0.09038381278514862,0.07966359704732895,0.18294276297092438
34898_0064_A_1687	0.0463155172765255,0.062436558306217194,0.05547032132744789,0.09033673256635666,0.07960842549800873,0.1829208880662918
34898_0064_A_1690	0.0463038794696331,0.06244602054357529,0.05549950897693634,0.09030469506978989,0.07958860695362091,0.1830582618713379
34898_0064_A_1691	0.04630271717905998,0.06241746246814728,0.05547729879617691,0.0903318002820015,0.07957983762025833,0.1829804927110672
34898_0064_A_1692	0.0463273786008358,0.06245187669992447,0.05545778572559357,0.09029074758291245,0.07954932749271393,0.1830049455165863
34898_0064_A_1693	0.04627963528037071,0.06239476054906845,0.05543886870145798,0.09032876044511795,0.07956267893314362,0.18298999965190887
34898_0064_A_1696	0.0462944321334362,0.062490321695804596,0.055506348609924316,0.09028810262680054,0.07960740476846695,0.18298110365867615
34898_0064_A_1695	0.04634593054652214,0.06246688961982727,0.055457066744565964,0.0903439149260521,0.07953926175832748,0.1829635351896286
34898_0064_A_1697	0.04632529243826866,0.062414199113845825,0.05549634248018265,0.09031442552804947,0.07963651418685913,0.18303973972797394
34898_0064_A_1698	0.04629005119204521,0.06243088096380234,0.05543794110417366,0.09035829454660416,0.07960046082735062,0.18292450904846191
34898_0064_A_1699	0.04635612294077873,0.06238701939582825,0.05551622062921524,0.0903189480304718,0.07959761470556259,0.18295450508594513
34898_0064_A_1701	0.04630265757441521,0.06243952363729477,0.055463504046201706,0.0902632623910904,0.07958389818668365,0.1830192357301712
34898_0064_A_1702	0.04627947881817818,0.062432192265987396,0.05545399338006973,0.0903095155954361,0.0795673355460167,0.18294499814510345
34898_0064_A_1703	0.04630904272198677,0.06248287856578827,0.05550023540854454,0.09032084047794342,0.07962466776371002,0.1830005645751953
34898_0064_A_1705	0.046362634748220444,0.06242799758911133,0.055493906140327454,0.09030380100011826,0.07960660755634308,0.18301841616630554
34898_0064_A_1706	0.046308483928442,0.06241898238658905,0.055469270795583725,0.090325266122818,0.0795767530798912,0.18297959864139557
34898_0064_A_1707	0.046324584633111954,0.0624174103140831,0.055467210710048676,0.09031878411769867,0.0795835480093956,0.18294726312160492
34898_0064_A_1709	0.04626302048563957,0.062474168837070465,0.055484265089035034,0.09035933762788773,0.07958627492189407,0.18296600878238678
34898_0064_A_1710	0.046320196241140366,0.06247319281101227,0.055481135845184326,0.0902862474322319,0.07959530502557755,0.18303705751895905
34898_0064_A_1713	0.04630420729517937,0.06244003772735596,0.05542360246181488,0.09032588452100754,0.07956427335739136,0.18295280635356903
34898_0064_A_1712	0.0463452972471714,0.062433309853076935,0.05554530769586563,0.09036942571401596,0.07964619249105453,0.18299783766269684
34898_0064_A_1716	0.04626687243580818,0.06245173513889313,0.055471133440732956,0.09036839753389359,0.07954773306846619,0.1829736977815628
34898_0064_A_1714	0.04630802199244499,0.06245061755180359,0.05548764392733574,0.0903579369187355,0.07960046827793121,0.1829891800880432
34898_0064_A_1717	0.0463281013071537,0.06249786913394928,0.05549761280417442,0.09032007306814194,0.0796118825674057,0.18299488723278046
